,Unnamed: 0,agent_firm_name,case_status,class_of_admission,country_of_citizenship,employer_city,employer_decl_info_title,employer_name,employer_num_employees,employer_state,foreign_worker_info_education,foreign_worker_info_inst,foreign_worker_info_major,foreign_worker_info_state,pw_level_9089,pw_soc_title,wage_offer_from_9089
461,461,"Farhat Tasneem Ahmed, P.C.",Denied,H-1B,INDIA,SAN DIEGO,president,"SYSINTELLI, INC",136.0,CALIFORNIA,Master's,WESTERN ILLINOIS UNIVERSITY,COMPUTER SCIENCE,NEW JERSEY,2,"Software Developers, Applications",80000.0
462,462,Law Offices of Jason E. Peltz,Denied,H-1B,INDIA,LANSING,general,"IDV SOLUTIONS, LLC",34.0,MICHIGAN,Master's,BAKER COLLEGE,BUSINESS ADMINISTRATION,MICHIGAN,2,Computer and Information Systems Managers,94000.0
463,463,"Pasricha & Patel, LLC",Denied,H-1B,INDIA,NORTH BRUNSWICK,manager,INFOVISION TECHNOLOGIES INC,100.0,NEW JERSEY,Master's,NEW YORK INSTITUTE OF TECHNOLOGY,COMPUTER ENGINEERING,NORTH CAROLINA,2,Database Administrators,72030.0
464,464,Duane Morris LLP,Certified,H-1B,CHILE,AUDUBON,senior,PJM INTERCONNECTION,600.0,PENNSYLVANIA,Master's,UNIVERSITY OF SOUTH FLORIDA,INDUSTRIAL ENGINEERING,PENNSYLVANIA,2,Industrial Engineers,73195.0
465,465,"Fragomen, Del Rey, Bernsen & Loewy, LLP",Certified,H-1B,INDIA,NEW YORK,manager,"CHARTIS GLOBAL CLAIMS SERVICES, INC.",57000.0,NEW YORK,Bachelor's,NAGARJUNA UNIVERSITY,CIVIL ENGINEERING,NEW JERSEY,4,Computer Systems Analysts,120000.0
466,466,"Constangy, Brooks & Smith, LLP",Denied,H-1B,INDIA,HIGH POINT,vp,"NEW BREED, INC.",6700.0,NORTH CAROLINA,Bachelor's,"S.I.E.S COLLEGE OF ARTS, SCIENCE AND COMMERCE",BIOCHEMISTRY & CHEMISTRY,NORTH CAROLINA,2,"Software Developers, Applications",81000.0
467,467,"Fragomen, Del Rey, Bernsen & Loewy, LLP",Certified,H-1B,INDIA,SARATOGA SPRINGS,assistant,SUNY EMPIRE STATE COLLEGE,1726.0,NEW YORK,Master's,THE UNIVERSITY OF MEMPHIS,MANAGEMENT INFORMATION SYSTEMS,NEW YORK,0,Database Administrators,48880.0
468,468,,Denied,H-1B,INDIA,EDISON,president,"RAMPS INTERNATIONAL, INC",64.0,NEW JERSEY,Master's,NATIONAL UNIVERSITY,SCIENCE,CALIFORNIA,2,"Software Developers, Applications",74235.0
469,469,Berry Appleman & Leiden LLP,Certified,H-1B,INDIA,DALLAS,manager,"AT&T, INC., AND ALL OF ITS SUBSIDIARIES AND AFFILIATES",241810.0,TEXAS,Master's,THE UNIVERSITY OF TEXAS AT ARLINGTON,ELECTRICAL ENGINEERING,CALIFORNIA,2,"Electronics Engineers, Except Computer",99689.0
470,470,James C.T. Hsia & Associates,Denied,H-1B,IRELAND,RESTON,president,RIVET LOGIC CORPORATION,30.0,VIRGINIA,Bachelor's,"NATIONAL UNIVERSITY OF IRELAND, GALWAY",ELECTRONIC & COMPUTER ENGINEERING,MASSACHUSETTS,4,"Software Developers, Applications",113000.0
471,471,Trupti N. Patel & Associates,Denied,H-1B,INDIA,NORTH PROVIDENCE,president,SYSCONS CORPORATION,11.0,RHODE ISLAND,Master's,STRATFORD UNIVERSITY,SOFTWARE ENGINEERING,FLORIDA,2,"Software Developers, Applications",77542.0
472,472,"Law Offices of Kamlesh Tewary, P.C.",Denied,H-1B,INDIA,ISELIN,hr,VEDICSOFT SOLUTIONS INC,260.0,NEW JERSEY,Bachelor's,UNIVERSITY OF MADRAS-SREE SASTHA INSTITUTE OF ENGINEERING AND TECHNOLOGY,COMPUTER SCIENCE-ENGINEERING,KANSAS,3,"Software Developers, Applications",91312.0
473,473,"Fragomen, Del Rey, Bernsen & Loewy, LLP",Certified,H-1B,INDIA,ATLANTA,"manager,","MANHATTAN ASSOCIATES, INC.",2487.0,GEORGIA,Bachelor's,ANDHRA UNIVERSITY,COMPUTER INFORMATION SYSTEMS,GEORGIA,0,Computer Systems Analysts,85000.0
474,474,"Berry, Appleman, & Leiden, LLP",Certified,H-1B,INDIA,DALLAS,vp,"XEROX BUSINESS SERVICES, LLC",13300.0,TEXAS,Bachelor's,KUVEMPU UNIVERSITY,ELECTRONIC ENGINEERING,NEW JERSEY,4,"Software Developers, Applications",117707.2
475,475,"Puyang & Associates, LLC",Certified,H-1B,INDIA,COLUMBIA,director,"FEI.COM, INC",126.0,MARYLAND,Master's,UNIVERSITY OF MARYLAND BALTIMORE COUNTY,INFORMATION SYSTEMS,VIRGINIA,2,"Software Developers, Applications",81390.0
476,476,"Fragomen, Del Rey, Bernsen & Loewy, LLP",Certified,H-1B,INDIA,ATLANTA,"manager,","MANHATTAN ASSOCIATES, INC.",2514.0,GEORGIA,Bachelor's,OSMANIA UNIVERSITY,COMPUTER SCIENCE,GEORGIA,0,Computer Systems Analysts,100000.0
477,477,Kaplan Friedman & Associates LLP,Denied,H-1B,INDIA,PLANO,manager,"NTT DATA, INC",5200.0,TEXAS,Bachelor's,PUNE INSTITUTE OF COMPUTER TECHNOLOGY,ELECTRONICS & TELECOMMUNICATIONS ENGINEERING,NEW JERSEY,4,"Software Developers, Applications",117707.0
478,478,Marc Taylor Esq. P.C.,Certified,H-1B,PHILIPPINES,FOSTER CITY,coordinator,SAN MATEO-FOSTER CITY SCHOOL DISTRICT,1000.0,CALIFORNIA,Bachelor's,PAMANTASAN NG LUNGSOD NG MAYNILA (UNIVERSITY OF THE CITY OF MANILA ),SPECIAL EDUCATION,CALIFORNIA,2,"Special Education Teachers, Preschool, Kindergarten, and Elementary School*",46313.0
479,479,Law Office of Meenu Sharma,Denied,H-1B,INDIA,DAYTON,president,ARDENT TECHNOLOGIES INC,23.0,OHIO,Master's,BHAVANS NEW SCIENCE COLLEGE,"ELECTRONICS,COMPUTERS",UTAH,2,"Software Developers, Applications",64500.0
480,480,,Denied,H-1B,INDIA,EDISON,president,"RAMPS INTERNATIONAL, INC",64.0,NEW JERSEY,Master's,MISSOURI STATE UNIVERSITY,BUSINESS ADMINISTRATION,CALIFORNIA,2,"Software Developers, Applications",74235.0
481,481,Rubman and Harris LLC,Denied,H-1B,INDIA,DES PLAINES,director,AIM BIG INC.D/B/A AXIOM TECHNOLOGY GROUP,16.0,ILLINOIS,Master's,NORTHERN ILLINOIS UNIVERSITY,ELECTRICAL ENGINEERING,ILLINOIS,2,Computer Systems Analysts,64000.0
482,482,Murthy Law Firm,Denied,H-1B,INDIA,ISELIN,human,VEDICSOFT SOLUTIONS INC,260.0,NEW JERSEY,Master's,MCNEESE STATE UNIVERSITY,ELECTRICAL ENGINEERING,WISCONSIN,3,"Software Developers, Applications",91312.0
483,483,Mintz Levin Cohn Ferris Glovsky & Popeo PC,Denied,H-1B,INDIA,WASHINGTON,chief,UNIVERSAL SERVICE ADMINISTRATIVE COMPANY,252.0,DISTRICT OF COLUMBIA,Bachelor's,VISVESWARAIAH TECHNOLOGICAL UNIVERSITY,COMPUTER ENGINEERING,VIRGINIA,4,"Software Developers, Applications",116397.0
